1.7099138514271115e-9; 0.12653727271687054
4.511287708119215e-9; 0.21434199051687208
5.373793836274129e-9; 0.3235405795207198
7.458462111558932e-9; 0.4058892839430277
1.2347046667051674e-8; 0.4795251374918367
1.6862765096456252e-8; 0.5398992676854864
2.5936361765733535e-8; 0.5598855810539454
3.5605735620875785e-8; 0.5125820672639492
4.187073179385072e-8; 0.4620353315009278
4.756734567723946e-8; 0.41330462079008023
5.326233608913442e-8; 0.368454006949389
5.9526063002577816e-8; 0.3209408014666716
6.692621855607068e-8; 0.27059844038347436
7.546027582677488e-8; 0.22346626928276148
8.569737788691391e-8; 0.17590999260935292
9.763457862449297e-8; 0.1349708180306317
1.1013584581146128e-7; 0.10253047647053781
1.2263332937065065e-7; 0.07913300530204759
1.3512831734556033e-7; 0.06169998056206205
1.476216147633773e-7; 0.048307387273644364
1.6011354363497635e-7; 0.03818561944601906
1.7283281218418501e-7; 0.027369080954922964
1.8509678419066438e-7; 0.01941716193975407
1.9758715667636858e-7; 0.013015156400874028
2.1007683147184402e-7; 0.008280630508672004
2.2256477545886746e-7; 0.007682736816885027
2.350533768847602e-7; 0.005513564227266121
2.725169136691952e-7; 0.004425355310115231
2.850054211752494e-7; 0.002480651134472156
